0.0204174 	 2.84568e+13 	 2.7912e-09 	 3.21494e-25 	 -1.20786 
0.0206538 	 2.90787e+13 	 2.78666e-09 	 3.1705e-25 	 -1.20997 
0.020893 	 2.97069e+13 	 2.78209e-09 	 3.1266e-25 	 -1.21211 
0.0211349 	 3.03413e+13 	 2.77747e-09 	 3.08324e-25 	 -1.21426 
0.0213796 	 3.09819e+13 	 2.77281e-09 	 3.0404e-25 	 -1.21643 
0.0216272 	 3.16289e+13 	 2.76812e-09 	 2.99808e-25 	 -1.21862 
0.0218776 	 3.22822e+13 	 2.76338e-09 	 2.95627e-25 	 -1.22084 
0.0221309 	 3.2942e+13 	 2.7586e-09 	 2.91497e-25 	 -1.22307 
0.0223872 	 3.36083e+13 	 2.75379e-09 	 2.87418e-25 	 -1.22532 
0.0226464 	 3.42811e+13 	 2.74893e-09 	 2.83388e-25 	 -1.22759 
0.0229087 	 3.49604e+13 	 2.74403e-09 	 2.79407e-25 	 -1.22988 
0.0231739 	 3.56465e+13 	 2.73909e-09 	 2.75475e-25 	 -1.23218 
0.0234423 	 3.63392e+13 	 2.73411e-09 	 2.71591e-25 	 -1.23451 
0.0237137 	 3.70386e+13 	 2.72909e-09 	 2.67755e-25 	 -1.23686 
0.0239883 	 3.77448e+13 	 2.72403e-09 	 2.63965e-25 	 -1.23923 
0.0242661 	 3.84579e+13 	 2.71892e-09 	 2.60222e-25 	 -1.24162 
0.0245471 	 3.91779e+13 	 2.71378e-09 	 2.56526e-25 	 -1.24403 
0.0248313 	 3.99048e+13 	 2.70859e-09 	 2.52874e-25 	 -1.24646 
0.0251189 	 4.06388e+13 	 2.70336e-09 	 2.49268e-25 	 -1.24891 
0.0254097 	 4.13798e+13 	 2.69808e-09 	 2.45706e-25 	 -1.25139 
0.025704 	 4.21279e+13 	 2.69277e-09 	 2.42188e-25 	 -1.25388 
0.0260016 	 4.28831e+13 	 2.68741e-09 	 2.38713e-25 	 -1.25639 
0.0263027 	 4.36456e+13 	 2.68201e-09 	 2.35282e-25 	 -1.25893 
0.0266073 	 4.44154e+13 	 2.67656e-09 	 2.31893e-25 	 -1.26148 
0.0269153 	 4.51924e+13 	 2.67107e-09 	 2.28546e-25 	 -1.26406 
0.027227 	 4.59769e+13 	 2.66554e-09 	 2.25241e-25 	 -1.26666 
0.0275423 	 4.67688e+13 	 2.65997e-09 	 2.21976e-25 	 -1.26927 
0.0278612 	 4.75682e+13 	 2.65435e-09 	 2.18753e-25 	 -1.27191 
0.0281838 	 4.83751e+13 	 2.64869e-09 	 2.1557e-25 	 -1.27458 
0.0285102 	 4.91896e+13 	 2.64298e-09 	 2.12426e-25 	 -1.27726 
0.0288403 	 5.00118e+13 	 2.63723e-09 	 2.09322e-25 	 -1.27996 
0.0291743 	 5.08416e+13 	 2.63144e-09 	 2.06257e-25 	 -1.28269 
0.0295121 	 5.16792e+13 	 2.6256e-09 	 2.0323e-25 	 -1.28544 
0.0298538 	 5.25247e+13 	 2.61972e-09 	 2.00242e-25 	 -1.2882 
0.0301995 	 5.3378e+13 	 2.61379e-09 	 1.97291e-25 	 -1.291 
0.0305492 	 5.42392e+13 	 2.60782e-09 	 1.94377e-25 	 -1.29381 
0.030903 	 5.51083e+13 	 2.6018e-09 	 1.915e-25 	 -1.29664 
0.0312608 	 5.59856e+13 	 2.59574e-09 	 1.88659e-25 	 -1.2995 
0.0316228 	 5.68708e+13 	 2.58963e-09 	 1.85855e-25 	 -1.30238 
0.031989 	 5.77643e+13 	 2.58348e-09 	 1.83086e-25 	 -1.30528 
0.0323594 	 5.86659e+13 	 2.57728e-09 	 1.80352e-25 	 -1.3082 
0.0327341 	 5.95757e+13 	 2.57104e-09 	 1.77653e-25 	 -1.31114 
