0.0179887 	 4.80295e+14 	 1.33667e-08 	 3.80609e-25 	 -1.18167 	 3.92239e-25 
0.018197 	 4.92477e+14 	 1.33481e-08 	 3.75462e-25 	 -1.18367 	 3.86818e-25 
0.0184077 	 5.04783e+14 	 1.33293e-08 	 3.70376e-25 	 -1.18565 	 3.81464e-25 
0.0186209 	 5.17214e+14 	 1.33104e-08 	 3.6535e-25 	 -1.18764 	 3.76175e-25 
0.0188365 	 5.29771e+14 	 1.32912e-08 	 3.60385e-25 	 -1.18968 	 3.70952e-25 
0.0190546 	 5.42455e+14 	 1.32719e-08 	 3.55478e-25 	 -1.19175 	 3.65793e-25 
0.0192752 	 5.55267e+14 	 1.32524e-08 	 3.5063e-25 	 -1.19382 	 3.60698e-25 
0.0194984 	 5.68208e+14 	 1.32327e-08 	 3.4584e-25 	 -1.19589 	 3.55666e-25 
0.0197242 	 5.81279e+14 	 1.32128e-08 	 3.41107e-25 	 -1.198 	 3.50696e-25 
0.0199526 	 5.94482e+14 	 1.31928e-08 	 3.3643e-25 	 -1.20013 	 3.45787e-25 
0.0201837 	 6.07817e+14 	 1.31725e-08 	 3.3181e-25 	 -1.20228 	 3.4094e-25 
0.0204174 	 6.21286e+14 	 1.31521e-08 	 3.27245e-25 	 -1.20444 	 3.36152e-25 
0.0206538 	 6.3489e+14 	 1.31314e-08 	 3.22734e-25 	 -1.20663 	 3.31424e-25 
0.020893 	 6.48629e+14 	 1.31106e-08 	 3.18278e-25 	 -1.20884 	 3.26754e-25 
0.0211349 	 6.62506e+14 	 1.30896e-08 	 3.13875e-25 	 -1.21106 	 3.22142e-25 
0.0213796 	 6.7652e+14 	 1.30684e-08 	 3.09525e-25 	 -1.2133 	 3.17588e-25 
0.0216272 	 6.90674e+14 	 1.3047e-08 	 3.05227e-25 	 -1.21557 	 3.1309e-25 
0.0218776 	 7.04967e+14 	 1.30253e-08 	 3.00982e-25 	 -1.21786 	 3.08648e-25 
0.0221309 	 7.19403e+14 	 1.30035e-08 	 2.96787e-25 	 -1.22016 	 3.04262e-25 
0.0223872 	 7.33981e+14 	 1.29815e-08 	 2.92643e-25 	 -1.22249 	 2.9993e-25 
0.0226464 	 7.48702e+14 	 1.29593e-08 	 2.8855e-25 	 -1.22483 	 2.95653e-25 
0.0229087 	 7.63569e+14 	 1.29369e-08 	 2.84505e-25 	 -1.2272 	 2.91429e-25 
0.0231739 	 7.78581e+14 	 1.29143e-08 	 2.8051e-25 	 -1.22958 	 2.87257e-25 
0.0234423 	 7.93741e+14 	 1.28915e-08 	 2.76563e-25 	 -1.23199 	 2.83138e-25 
0.0237137 	 8.09049e+14 	 1.28685e-08 	 2.72665e-25 	 -1.23442 	 2.79071e-25 
0.0239883 	 8.24506e+14 	 1.28452e-08 	 2.68813e-25 	 -1.23687 	 2.75055e-25 
0.0242661 	 8.40114e+14 	 1.28218e-08 	 2.65009e-25 	 -1.23934 	 2.71089e-25 
0.0245471 	 8.55874e+14 	 1.27982e-08 	 2.61251e-25 	 -1.24183 	 2.67173e-25 
0.0248313 	 8.71787e+14 	 1.27743e-08 	 2.57538e-25 	 -1.24435 	 2.63306e-25 
0.0251189 	 8.87854e+14 	 1.27503e-08 	 2.53872e-25 	 -1.24688 	 2.59488e-25 
0.0254097 	 9.04076e+14 	 1.2726e-08 	 2.5025e-25 	 -1.24944 	 2.55718e-25 
0.025704 	 9.20454e+14 	 1.27016e-08 	 2.46672e-25 	 -1.25201 	 2.51996e-25 
0.0260016 	 9.3699e+14 	 1.26769e-08 	 2.43138e-25 	 -1.25461 	 2.48321e-25 
0.0263027 	 9.53685e+14 	 1.2652e-08 	 2.39648e-25 	 -1.25723 	 2.44692e-25 
0.0266073 	 9.7054e+14 	 1.26269e-08 	 2.36201e-25 	 -1.25988 	 2.41109e-25 
0.0269153 	 9.87557e+14 	 1.26016e-08 	 2.32796e-25 	 -1.26254 	 2.37572e-25 
0.027227 	 1.00474e+15 	 1.2576e-08 	 2.29433e-25 	 -1.26522 	 2.3408e-25 
0.0275423 	 1.02208e+15 	 1.25503e-08 	 2.26112e-25 	 -1.26793 	 2.30632e-25 
0.0278612 	 1.03958e+15 	 1.25243e-08 	 2.22832e-25 	 -1.27066 	 2.27228e-25 
0.0281838 	 1.05726e+15 	 1.24981e-08 	 2.19592e-25 	 -1.27341 	 2.23867e-25 
0.0285102 	 1.0751e+15 	 1.24717e-08 	 2.16393e-25 	 -1.27619 	 2.2055e-25 
0.0288403 	 1.0931e+15 	 1.24451e-08 	 2.13233e-25 	 -1.27898 	 2.17275e-25 
0.0291743 	 1.11128e+15 	 1.24182e-08 	 2.10113e-25 	 -1.2818 	 2.14041e-25 
0.0295121 	 1.12963e+15 	 1.23912e-08 	 2.07032e-25 	 -1.28464 	 2.1085e-25 
0.0298538 	 1.14815e+15 	 1.23639e-08 	 2.03989e-25 	 -1.28751 	 2.07699e-25 
0.0301995 	 1.16684e+15 	 1.23364e-08 	 2.00984e-25 	 -1.29039 	 2.04589e-25 
0.0305492 	 1.18571e+15 	 1.23087e-08 	 1.98017e-25 	 -1.2933 	 2.01518e-25 
0.030903 	 1.20475e+15 	 1.22807e-08 	 1.95088e-25 	 -1.29623 	 1.98488e-25 
0.0312608 	 1.22397e+15 	 1.22526e-08 	 1.92195e-25 	 -1.29919 	 1.95496e-25 
0.0316228 	 1.24337e+15 	 1.22242e-08 	 1.89338e-25 	 -1.30216 	 1.92544e-25 
0.031989 	 1.26294e+15 	 1.21956e-08 	 1.86518e-25 	 -1.30516 	 1.89629e-25 
0.0323594 	 1.2827e+15 	 1.21667e-08 	 1.83733e-25 	 -1.30818 	 1.86752e-25 
0.0327341 	 1.30263e+15 	 1.21377e-08 	 1.80983e-25 	 -1.31123 	 1.83913e-25 
0.0331131 	 1.32275e+15 	 1.21084e-08 	 1.78268e-25 	 -1.3143 	 1.81111e-25 
0.0334965 	 1.34306e+15 	 1.20789e-08 	 1.75588e-25 	 -1.31739 	 1.78345e-25 
0.0338844 	 1.36354e+15 	 1.20491e-08 	 1.72942e-25 	 -1.3205 	 1.75615e-25 
0.0342768 	 1.38422e+15 	 1.20192e-08 	 1.7033e-25 	 -1.32364 	 1.72921e-25 
0.0346737 	 1.40508e+15 	 1.1989e-08 	 1.67751e-25 	 -1.32679 	 1.70263e-25 
0.0350752 	 1.42613e+15 	 1.19585e-08 	 1.65205e-25 	 -1.32998 	 1.67639e-25 
0.0354813 	 1.44737e+15 	 1.19279e-08 	 1.62692e-25 	 -1.33318 	 1.65049e-25 
0.0358922 	 1.4688e+15 	 1.1897e-08 	 1.60211e-25 	 -1.33641 	 1.62494e-25 
0.0363078 	 1.49042e+15 	 1.18659e-08 	 1.57762e-25 	 -1.33966 	 1.59973e-25 
0.0367282 	 1.51223e+15 	 1.18346e-08 	 1.55344e-25 	 -1.34293 	 1.57485e-25 
0.0371535 	 1.53424e+15 	 1.1803e-08 	 1.52958e-25 	 -1.34623 	 1.55029e-25 
0.0375837 	 1.55644e+15 	 1.17713e-08 	 1.50603e-25 	 -1.34955 	 1.52607e-25 
0.0380189 	 1.57884e+15 	 1.17392e-08 	 1.48278e-25 	 -1.35289 	 1.50216e-25 
0.0384592 	 1.60144e+15 	 1.1707e-08 	 1.45984e-25 	 -1.35625 	 1.47858e-25 
0.0389045 	 1.62423e+15 	 1.16745e-08 	 1.43719e-25 	 -1.35964 	 1.45531e-25 
0.039355 	 1.64723e+15 	 1.16418e-08 	 1.41484e-25 	 -1.36305 	 1.43235e-25 
0.0398107 	 1.67042e+15 	 1.16089e-08 	 1.39279e-25 	 -1.36648 	 1.40969e-25 
0.0402717 	 1.69382e+15 	 1.15758e-08 	 1.37102e-25 	 -1.36994 	 1.38735e-25 
0.040738 	 1.71742e+15 	 1.15424e-08 	 1.34954e-25 	 -1.37342 	 1.3653e-25 
0.0412098 	 1.74123e+15 	 1.15088e-08 	 1.32834e-25 	 -1.37692 	 1.34355e-25 
0.0416869 	 1.76524e+15 	 1.14749e-08 	 1.30742e-25 	 -1.38044 	 1.32209e-25 
0.0421697 	 1.78945e+15 	 1.14409e-08 	 1.28678e-25 	 -1.38398 	 1.30092e-25 
0.042658 	 1.81388e+15 	 1.14066e-08 	 1.26642e-25 	 -1.38755 	 1.28004e-25 
0.0431519 	 1.83851e+15 	 1.13721e-08 	 1.24632e-25 	 -1.39114 	 1.25945e-25 
0.0436516 	 1.86335e+15 	 1.13373e-08 	 1.22649e-25 	 -1.39475 	 1.23913e-25 
0.044157 	 1.8884e+15 	 1.13024e-08 	 1.20693e-25 	 -1.39838 	 1.21909e-25 
0.0446684 	 1.91366e+15 	 1.12672e-08 	 1.18763e-25 	 -1.40204 	 1.19933e-25 
0.0451856 	 1.93914e+15 	 1.12318e-08 	 1.16859e-25 	 -1.40571 	 1.17984e-25 
0.0457088 	 1.96483e+15 	 1.11961e-08 	 1.14981e-25 	 -1.40941 	 1.16061e-25 
0.0462381 	 1.99073e+15 	 1.11603e-08 	 1.13128e-25 	 -1.41313 	 1.14165e-25 
0.0467735 	 2.01685e+15 	 1.11242e-08 	 1.113e-25 	 -1.41687 	 1.12295e-25 
0.0473151 	 2.04319e+15 	 1.10879e-08 	 1.09497e-25 	 -1.42063 	 1.10451e-25 
0.047863 	 2.06975e+15 	 1.10514e-08 	 1.07718e-25 	 -1.42441 	 1.08633e-25 
0.0484172 	 2.09652e+15 	 1.10146e-08 	 1.05964e-25 	 -1.42821 	 1.06839e-25 
0.0489779 	 2.12351e+15 	 1.09776e-08 	 1.04233e-25 	 -1.43203 	 1.05071e-25 
0.049545 	 2.15072e+15 	 1.09404e-08 	 1.02527e-25 	 -1.43588 	 1.03328e-25 
0.0501187 	 2.17816e+15 	 1.0903e-08 	 1.00844e-25 	 -1.43974 	 1.01609e-25 
0.0506991 	 2.20581e+15 	 1.08654e-08 	 9.91837e-26 	 -1.44362 	 9.99136e-26 
0.0512861 	 2.23369e+15 	 1.08276e-08 	 9.75467e-26 	 -1.44752 	 9.82425e-26 
0.05188 	 2.2618e+15 	 1.07895e-08 	 9.59324e-26 	 -1.45144 	 9.65949e-26 
0.0524807 	 2.29013e+15 	 1.07513e-08 	 9.43406e-26 	 -1.45538 	 9.49707e-26 
0.0530884 	 2.31868e+15 	 1.07128e-08 	 9.2771e-26 	 -1.45934 	 9.33694e-26 
0.0537032 	 2.34746e+15 	 1.06741e-08 	 9.12233e-26 	 -1.46331 	 9.17909e-26 
0.054325 	 2.37647e+15 	 1.06352e-08 	 8.96973e-26 	 -1.4673 	 9.0235e-26 
0.0549541 	 2.40571e+15 	 1.05961e-08 	 8.81928e-26 	 -1.47132 	 8.87012e-26 
0.0555904 	 2.43518e+15 	 1.05567e-08 	 8.67095e-26 	 -1.47534 	 8.71894e-26 
0.0562341 	 2.46488e+15 	 1.05172e-08 	 8.52472e-26 	 -1.47939 	 8.56993e-26 
0.0568853 	 2.4948e+15 	 1.04775e-08 	 8.38057e-26 	 -1.48345 	 8.42307e-26 
0.057544 	 2.52496e+15 	 1.04375e-08 	 8.23846e-26 	 -1.48753 	 8.27833e-26 
0.0582103 	 2.55536e+15 	 1.03974e-08 	 8.09839e-26 	 -1.49162 	 8.13568e-26 
0.0588844 	 2.58598e+15 	 1.03571e-08 	 7.96032e-26 	 -1.49573 	 7.99511e-26 
0.0595662 	 2.61684e+15 	 1.03165e-08 	 7.82423e-26 	 -1.49985 	 7.85658e-26 
0.060256 	 2.64794e+15 	 1.02758e-08 	 7.69011e-26 	 -1.50399 	 7.72007e-26 
0.0609537 	 2.67926e+15 	 1.02348e-08 	 7.55792e-26 	 -1.50814 	 7.58557e-26 
0.0616595 	 2.71083e+15 	 1.01937e-08 	 7.42765e-26 	 -1.51231 	 7.45304e-26 
0.0623735 	 2.74263e+15 	 1.01524e-08 	 7.29928e-26 	 -1.51649 	 7.32245e-26 
0.0630957 	 2.77467e+15 	 1.01109e-08 	 7.17278e-26 	 -1.52068 	 7.1938e-26 
0.0638263 	 2.80695e+15 	 1.00692e-08 	 7.04813e-26 	 -1.52488 	 7.06705e-26 
0.0645654 	 2.83946e+15 	 1.00273e-08 	 6.92531e-26 	 -1.5291 	 6.94219e-26 
0.0653131 	 2.87222e+15 	 9.98524e-09 	 6.8043e-26 	 -1.53332 	 6.81918e-26 
0.0660693 	 2.90521e+15 	 9.94299e-09 	 6.68508e-26 	 -1.53756 	 6.69802e-26 
0.0668344 	 2.93845e+15 	 9.90055e-09 	 6.56763e-26 	 -1.54181 	 6.57867e-26 
0.0676083 	 2.97192e+15 	 9.85795e-09 	 6.45192e-26 	 -1.54606 	 6.46111e-26 
0.0683912 	 3.00564e+15 	 9.81516e-09 	 6.33795e-26 	 -1.55032 	 6.34532e-26 
0.0691831 	 3.0396e+15 	 9.77221e-09 	 6.22568e-26 	 -1.5546 	 6.23129e-26 
0.0699842 	 3.0738e+15 	 9.72908e-09 	 6.1151e-26 	 -1.55887 	 6.11898e-26 
0.0707946 	 3.10824e+15 	 9.68578e-09 	 6.00618e-26 	 -1.56316 	 6.00838e-26 
0.0716143 	 3.14293e+15 	 9.64232e-09 	 5.89892e-26 	 -1.56745 	 5.89947e-26 
