1.000000000000000048e-04 1.000000000000000082e-05 9.999999999999999547e-07 9.999999999999999547e-08
9.234277503627801031e-02 3.108511884790273183e-01 9.013865131381548768e-01 9.867262976913651062e-01
2.883556550165225236e-03 7.043660638296097816e-04 2.025100330061867975e-04 2.237459942680799772e-05
