1.000000000000000021e-03 1.000000000000000048e-04 1.000000000000000082e-05 9.999999999999999547e-07
3.492646801836012810e-02 3.236363303696499494e-01 8.604778999717819232e-01 9.980941481292718853e-01
1.322916650147989981e-01 1.961886397133930093e-01 6.356556398107500450e-02 5.903202841500999713e-03
