1.000000000000000021e-03 1.000000000000000048e-04 1.000000000000000082e-05 9.999999999999999547e-07
1.830697218400541629e-02 1.604022851045107112e-01 5.447957274781080050e-01 9.695432719282277567e-01
3.862299334337469109e-02 2.874227814257169361e-02 1.440596432948744107e-02 2.535686071528085641e-03
