1.000000000000000048e-04 1.000000000000000082e-05 9.999999999999999547e-07 9.999999999999999547e-08
4.001725216987947475e-02 1.678798732738701338e-01 3.534460007135388215e-01 8.531768960862126105e-01
7.504312619782066776e-04 3.227645010542242766e-04 6.601968976322724052e-05 1.583859254175970746e-05
