2.51798e-02 3.12742e-02 3.73687e-02 4.34631e-02 4.95576e-02 5.56521e-02 6.17465e-02 6.78410e-02 7.39355e-02 8.00299e-02 8.61244e-02 9.22189e-02 9.83133e-02 1.04408e-01 1.10502e-01 1.16597e-01 1.22691e-01 1.28786e-01 1.34880e-01 1.40975e-01 1.47069e-01 1.53163e-01 1.59258e-01 1.65352e-01 1.71447e-01 1.77541e-01 1.83636e-01 1.89730e-01 1.95825e-01 2.01919e-01 2.08014e-01 2.14108e-01 2.20203e-01 2.26297e-01 2.32392e-01 2.38486e-01 2.44580e-01 2.50675e-01 2.56769e-01 2.62864e-01 2.68958e-01 2.75053e-01 2.81147e-01 2.87242e-01 2.93336e-01 2.99431e-01 3.05525e-01 3.11620e-01 3.17714e-01 3.53201e-01 4.24640e-01 5.10530e-01 6.13792e-01 7.37941e-01 8.87200e-01 1.06665e+00 1.28239e+00 1.54178e+00 1.85362e+00 2.22854e+00 2.67930e+00 3.22123e+00 3.87277e+00 4.65609e+00 5.59785e+00 6.73010e+00 8.09136e+00 9.72795e+00 1.16956e+01 1.40612e+01 1.69052e+01 2.03246e+01 2.44355e+01 2.93779e+01 3.53201e+01 4.24640e+01 5.10530e+01 6.13792e+01 7.37941e+01 8.87200e+01 1.06665e+02 1.28239e+02 1.54178e+02 1.85362e+02 2.22854e+02 2.67930e+02 3.22123e+02 3.87277e+02 4.65609e+02 5.59785e+02 6.73010e+02 8.09136e+02 9.72795e+02 1.16956e+03 1.40612e+03 1.69052e+03 2.03246e+03 2.44355e+03 2.93779e+03
nan 9.86031e-01 9.88652e-01 9.90328e-01 9.91604e-01 9.92535e-01 9.93284e-01 9.93865e-01 9.94351e-01 9.94742e-01 9.95080e-01 9.95359e-01 9.95606e-01 9.95813e-01 9.96000e-01 9.96160e-01 9.96306e-01 9.96431e-01 9.96548e-01 9.96650e-01 9.96745e-01 9.96828e-01 9.96908e-01 9.96977e-01 9.97044e-01 9.97103e-01 9.97159e-01 9.97210e-01 9.97259e-01 9.97302e-01 9.97345e-01 9.97383e-01 9.97420e-01 9.97453e-01 9.97486e-01 9.97516e-01 9.97545e-01 9.97572e-01 9.97598e-01 9.97621e-01 9.97645e-01 9.97666e-01 9.97688e-01 9.97707e-01 9.97726e-01 9.97744e-01 9.97762e-01 9.97778e-01 9.97794e-01 9.97808e-01 9.97474e-01 9.95495e-01 9.94458e-01 9.93193e-01 9.92501e-01 9.91581e-01 9.90961e-01 9.90209e-01 9.89919e-01 9.89836e-01 9.90161e-01 9.90491e-01 9.90977e-01 9.91387e-01 9.91846e-01 9.92233e-01 9.92636e-01 9.92998e-01 9.93372e-01 9.93735e-01 9.94110e-01 9.94488e-01 9.94873e-01 9.95258e-01 9.95634e-01 9.95998e-01 9.96338e-01 9.96653e-01 9.96933e-01 9.97182e-01 9.97395e-01 9.97577e-01 9.97729e-01 9.97856e-01 9.97959e-01 9.98044e-01 9.98111e-01 9.98166e-01 9.98210e-01 9.98245e-01 9.98273e-01 9.98295e-01 9.98312e-01 9.98326e-01 9.98337e-01 9.98346e-01 9.98353e-01 9.98358e-01 9.98362e-01
4.18037e-03 5.19218e-03 6.20399e-03 7.21579e-03 8.22760e-03 9.23941e-03 1.02512e-02 1.12630e-02 1.22748e-02 1.32866e-02 1.42985e-02 1.53103e-02 1.63221e-02 1.73339e-02 1.83457e-02 1.93575e-02 2.03693e-02 2.13811e-02 2.23929e-02 2.34047e-02 2.44165e-02 2.54284e-02 2.64402e-02 2.74520e-02 2.84638e-02 2.94756e-02 3.04874e-02 3.14992e-02 3.25110e-02 3.35228e-02 3.45346e-02 3.55464e-02 3.65583e-02 3.75701e-02 3.85819e-02 3.95937e-02 4.06055e-02 4.16173e-02 4.26291e-02 4.36409e-02 4.46527e-02 4.56645e-02 4.66763e-02 4.76881e-02 4.87000e-02 4.97118e-02 5.07236e-02 5.17354e-02 5.27472e-02 5.86387e-02 7.04992e-02 8.47587e-02 1.01902e-01 1.22514e-01 1.47294e-01 1.77086e-01 2.12904e-01 2.55967e-01 3.07740e-01 3.69985e-01 4.44820e-01 5.34791e-01 6.42961e-01 7.73009e-01 9.29361e-01 1.11734e+00 1.34334e+00 1.61504e+00 1.94171e+00 2.33445e+00 2.80662e+00 3.37430e+00 4.05681e+00 4.87735e+00 5.86387e+00 7.04992e+00 8.47587e+00 1.01902e+01 1.22514e+01 1.47294e+01 1.77086e+01 2.12904e+01 2.55967e+01 3.07740e+01 3.69985e+01 4.44820e+01 5.34791e+01 6.42961e+01 7.73009e+01 9.29361e+01 1.11734e+02 1.34334e+02 1.61504e+02 1.94171e+02 2.33445e+02 2.80662e+02 3.37430e+02 4.05681e+02 4.87735e+02
nan 1.61284e-02 1.79133e-02 1.95897e-02 2.10606e-02 2.23582e-02 2.32173e-02 2.37445e-02 2.39232e-02 2.39838e-02 2.39968e-02 2.40608e-02 2.41332e-02 2.44462e-02 2.52504e-02 2.70663e-02 2.99356e-02 3.38276e-02 3.83462e-02 4.31563e-02 4.79997e-02 5.28151e-02 5.75446e-02 6.21798e-02 6.66771e-02 7.10557e-02 7.52975e-02 7.94307e-02 8.34405e-02 8.73527e-02 9.11560e-02 9.48759e-02 9.85026e-02 1.02060e-01 1.05537e-01 1.08954e-01 1.12302e-01 1.15595e-01 1.18827e-01 1.22009e-01 1.25134e-01 1.28211e-01 1.31232e-01 1.34205e-01 1.37125e-01 1.40005e-01 1.42840e-01 1.45646e-01 1.48413e-01 1.51152e-01 1.67193e-01 2.03634e-01 2.53115e-01 3.19377e-01 3.95682e-01 4.66975e-01 5.24273e-01 5.62668e-01 5.88797e-01 6.08204e-01 6.27415e-01 6.48818e-01 6.72098e-01 6.95627e-01 7.22314e-01 7.38889e-01 7.16421e-01 6.75726e-01 6.61834e-01 6.55110e-01 6.64125e-01 6.72841e-01 6.90335e-01 7.06990e-01 7.29349e-01 7.50377e-01 7.73868e-01 7.97051e-01 8.21858e-01 8.45911e-01 8.69494e-01 8.91561e-01 9.11821e-01 9.29610e-01 9.45158e-01 9.58537e-01 9.69342e-01 9.77693e-01 9.84048e-01 9.88976e-01 9.92720e-01 9.95549e-01 9.97618e-01 9.99124e-01 1.00019e+00 1.00094e+00 1.00146e+00 1.00182e+00 1.00211e+00
2.12366e-03 2.63767e-03 3.15168e-03 3.66569e-03 4.17969e-03 4.69370e-03 5.20771e-03 5.72172e-03 6.23572e-03 6.74973e-03 7.26374e-03 7.77775e-03 8.29175e-03 8.80576e-03 9.31977e-03 9.83378e-03 1.03478e-02 1.08618e-02 1.13758e-02 1.18898e-02 1.24038e-02 1.29178e-02 1.34318e-02 1.39458e-02 1.44598e-02 1.49739e-02 1.54879e-02 1.60019e-02 1.65159e-02 1.70299e-02 1.75439e-02 1.80579e-02 1.85719e-02 1.90859e-02 1.95999e-02 2.01139e-02 2.06279e-02 2.11419e-02 2.16560e-02 2.21700e-02 2.26840e-02 2.31980e-02 2.37120e-02 2.42260e-02 2.47400e-02 2.52540e-02 2.57680e-02 2.62820e-02 2.67960e-02 2.97890e-02 3.58142e-02 4.30582e-02 5.17673e-02 6.22380e-02 7.48265e-02 8.99612e-02 1.08157e-01 1.30034e-01 1.56335e-01 1.87956e-01 2.25972e-01 2.71679e-01 3.26630e-01 3.92695e-01 4.72123e-01 5.67617e-01 6.82426e-01 8.20456e-01 9.86405e-01 1.18592e+00 1.42579e+00 1.71418e+00 2.06089e+00 2.47774e+00 2.97890e+00 3.58142e+00 4.30582e+00 5.17673e+00 6.22380e+00 7.48265e+00 8.99612e+00 1.08157e+01 1.30034e+01 1.56335e+01 1.87956e+01 2.25972e+01 2.71679e+01 3.26630e+01 3.92695e+01 4.72123e+01 5.67617e+01 6.82426e+01 8.20456e+01 9.86405e+01 1.18592e+02 1.42579e+02 1.71418e+02 2.06089e+02 2.47774e+02
nan 3.05292e-02 4.02078e-02 7.86027e-02 2.23179e-01 5.25674e-01 7.12153e-01 6.84038e-01 6.52983e-01 6.06069e-01 5.86549e-01 5.52658e-01 5.39744e-01 5.21840e-01 5.24577e-01 5.27579e-01 5.48259e-01 5.60799e-01 5.72198e-01 5.77052e-01 5.91889e-01 6.00879e-01 6.09080e-01 6.13815e-01 6.27784e-01 6.38655e-01 6.39369e-01 6.34176e-01 6.27732e-01 6.22239e-01 6.17662e-01 6.13681e-01 6.09954e-01 6.06163e-01 6.02402e-01 5.98805e-01 5.95503e-01 5.92479e-01 5.89602e-01 5.86748e-01 5.83986e-01 5.81328e-01 5.78805e-01 5.76363e-01 5.73996e-01 5.71674e-01 5.69406e-01 5.67187e-01 5.65037e-01 5.62973e-01 5.53678e-01 5.44652e-01 5.38256e-01 5.31804e-01 5.24623e-01 5.17050e-01 5.09608e-01 5.04553e-01 5.03767e-01 5.09597e-01 5.22151e-01 5.41222e-01 5.66263e-01 5.98219e-01 6.37622e-01 6.82352e-01 7.28832e-01 7.72068e-01 8.11637e-01 8.49548e-01 8.62558e-01 8.22810e-01 7.95816e-01 7.83267e-01 7.84698e-01 7.87808e-01 7.98420e-01 8.08956e-01 8.24573e-01 8.40587e-01 8.57537e-01 8.74975e-01 8.93580e-01 9.11738e-01 9.28403e-01 9.43526e-01 9.57010e-01 9.68589e-01 9.77804e-01 9.84820e-01 9.90028e-01 9.93899e-01 9.96700e-01 9.98667e-01 9.99996e-01 1.00086e+00 1.00136e+00 1.00166e+00 1.00191e+00
1.44985e-03 1.80077e-03 2.15169e-03 2.50261e-03 2.85353e-03 3.20445e-03 3.55537e-03 3.90629e-03 4.25721e-03 4.60813e-03 4.95905e-03 5.30997e-03 5.66089e-03 6.01181e-03 6.36273e-03 6.71365e-03 7.06457e-03 7.41549e-03 7.76641e-03 8.11733e-03 8.46825e-03 8.81917e-03 9.17009e-03 9.52101e-03 9.87193e-03 1.02229e-02 1.05738e-02 1.09247e-02 1.12756e-02 1.16265e-02 1.19775e-02 1.23284e-02 1.26793e-02 1.30302e-02 1.33811e-02 1.37321e-02 1.40830e-02 1.44339e-02 1.47848e-02 1.51357e-02 1.54867e-02 1.58376e-02 1.61885e-02 1.65394e-02 1.68903e-02 1.72413e-02 1.75922e-02 1.79431e-02 1.82940e-02 2.03373e-02 2.44508e-02 2.93964e-02 3.53422e-02 4.24907e-02 5.10851e-02 6.14178e-02 7.38404e-02 8.87757e-02 1.06732e-01 1.28320e-01 1.54274e-01 1.85479e-01 2.22994e-01 2.68098e-01 3.22325e-01 3.87520e-01 4.65901e-01 5.60137e-01 6.73432e-01 8.09644e-01 9.73406e-01 1.17029e+00 1.40700e+00 1.69159e+00 2.03373e+00 2.44508e+00 2.93964e+00 3.53422e+00 4.24907e+00 5.10851e+00 6.14178e+00 7.38404e+00 8.87757e+00 1.06732e+01 1.28320e+01 1.54274e+01 1.85479e+01 2.22994e+01 2.68098e+01 3.22325e+01 3.87520e+01 4.65901e+01 5.60137e+01 6.73432e+01 8.09644e+01 9.73406e+01 1.17029e+02 1.40700e+02 1.69159e+02
nan 1.66413e-02 1.90046e-02 2.12726e-02 2.30020e-02 2.40742e-02 2.44038e-02 2.37611e-02 2.27421e-02 2.25656e-02 2.26537e-02 2.29533e-02 2.31852e-02 2.35744e-02 2.39744e-02 2.44913e-02 2.50761e-02 2.59636e-02 2.71944e-02 2.90259e-02 3.14188e-02 3.44610e-02 3.80716e-02 4.24156e-02 4.75826e-02 5.41690e-02 6.27411e-02 7.41270e-02 8.81157e-02 1.04039e-01 1.20886e-01 1.37493e-01 1.53000e-01 1.66759e-01 1.78681e-01 1.88982e-01 1.97881e-01 2.05748e-01 2.12728e-01 2.19079e-01 2.24907e-01 2.30421e-01 2.35666e-01 2.40789e-01 2.45794e-01 2.50755e-01 2.55657e-01 2.60624e-01 2.65731e-01 2.71242e-01 3.08459e-01 3.86024e-01 4.65816e-01 5.24826e-01 5.59234e-01 5.69058e-01 5.61333e-01 5.45768e-01 5.32260e-01 5.29271e-01 5.37595e-01 5.55503e-01 5.80349e-01 6.10166e-01 6.42929e-01 6.75197e-01 7.05836e-01 7.35193e-01 7.65452e-01 7.98265e-01 8.34143e-01 8.73658e-01 9.16230e-01 9.23204e-01 8.70879e-01 8.63986e-01 8.51514e-01 8.63027e-01 8.63379e-01 8.80509e-01 8.88110e-01 9.06078e-01 9.14914e-01 9.32332e-01 9.45369e-01 9.59104e-01 9.69273e-01 9.79650e-01 9.87496e-01 9.93978e-01 9.98228e-01 1.00119e+00 1.00294e+00 1.00400e+00 1.00444e+00 1.00455e+00 1.00434e+00 1.00403e+00 1.00381e+00
1.13617e-03 1.41116e-03 1.68616e-03 1.96115e-03 2.23615e-03 2.51114e-03 2.78614e-03 3.06113e-03 3.33613e-03 3.61113e-03 3.88612e-03 4.16112e-03 4.43611e-03 4.71111e-03 4.98610e-03 5.26110e-03 5.53609e-03 5.81109e-03 6.08608e-03 6.36108e-03 6.63608e-03 6.91107e-03 7.18607e-03 7.46106e-03 7.73606e-03 8.01105e-03 8.28605e-03 8.56104e-03 8.83604e-03 9.11103e-03 9.38603e-03 9.66103e-03 9.93602e-03 1.02110e-02 1.04860e-02 1.07610e-02 1.10360e-02 1.13110e-02 1.15860e-02 1.18610e-02 1.21360e-02 1.24110e-02 1.26860e-02 1.29610e-02 1.32360e-02 1.35110e-02 1.37860e-02 1.40610e-02 1.43359e-02 1.59372e-02 1.91607e-02 2.30362e-02 2.76956e-02 3.32975e-02 4.00324e-02 4.81295e-02 5.78644e-02 6.95683e-02 8.36395e-02 1.00557e-01 1.20896e-01 1.45349e-01 1.74748e-01 2.10093e-01 2.52587e-01 3.03677e-01 3.65100e-01 4.38946e-01 5.27730e-01 6.34471e-01 7.62801e-01 9.17089e-01 1.10258e+00 1.32560e+00 1.59372e+00 1.91607e+00 2.30362e+00 2.76956e+00 3.32975e+00 4.00324e+00 4.81295e+00 5.78644e+00 6.95683e+00 8.36395e+00 1.00557e+01 1.20896e+01 1.45349e+01 1.74748e+01 2.10093e+01 2.52587e+01 3.03677e+01 3.65100e+01 4.38946e+01 5.27730e+01 6.34471e+01 7.62801e+01 9.17089e+01 1.10258e+02 1.32560e+02
nan 1.60275e-02 1.85053e-02 2.09983e-02 2.30320e-02 2.45746e-02 2.55765e-02 2.61036e-02 2.62614e-02 2.65100e-02 2.69397e-02 2.75779e-02 2.84271e-02 2.95733e-02 3.10494e-02 3.29257e-02 3.53998e-02 3.91861e-02 4.52808e-02 5.57718e-02 7.11358e-02 9.01651e-02 1.10546e-01 1.30494e-01 1.49745e-01 1.67930e-01 1.84998e-01 2.00812e-01 2.15564e-01 2.29274e-01 2.42085e-01 2.53973e-01 2.65024e-01 2.75146e-01 2.84407e-01 2.92751e-01 3.00283e-01 3.07025e-01 3.13101e-01 3.18527e-01 3.23436e-01 3.27941e-01 3.32190e-01 3.36282e-01 3.40316e-01 3.44327e-01 3.48367e-01 3.52406e-01 3.56465e-01 3.60544e-01 3.83594e-01 4.21160e-01 4.56900e-01 4.94818e-01 5.36540e-01 5.77443e-01 6.08486e-01 6.24564e-01 6.29192e-01 6.28063e-01 6.26171e-01 6.27842e-01 6.33965e-01 6.45511e-01 6.62490e-01 6.84562e-01 7.09847e-01 7.35389e-01 7.60710e-01 7.86985e-01 8.16161e-01 8.49011e-01 8.86438e-01 9.28728e-01 9.74853e-01 9.81938e-01 9.28837e-01 9.28769e-01 9.15628e-01 9.30999e-01 9.29519e-01 9.48532e-01 9.53302e-01 9.69807e-01 9.76390e-01 9.91586e-01 9.97289e-01 1.00594e+00 1.00991e+00 1.01446e+00 1.01595e+00 1.01679e+00 1.01608e+00 1.01509e+00 1.01356e+00 1.01204e+00 1.01042e+00 1.00892e+00 1.00779e+00
