2.51798e-02 3.12742e-02 3.73687e-02 4.34631e-02 4.95576e-02 5.56521e-02 6.17465e-02 6.78410e-02 7.39355e-02 8.00299e-02 8.61244e-02 9.22189e-02 9.83133e-02 1.04408e-01 1.10502e-01 1.16597e-01 1.22691e-01 1.28786e-01 1.34880e-01 1.40975e-01 1.47069e-01 1.53163e-01 1.59258e-01 1.65352e-01 1.71447e-01 1.77541e-01 1.83636e-01 1.89730e-01 1.95825e-01 2.01919e-01 2.08014e-01 2.14108e-01 2.20203e-01 2.26297e-01 2.32392e-01 2.38486e-01 2.44580e-01 2.50675e-01 2.56769e-01 2.62864e-01 2.68958e-01 2.75053e-01 2.81147e-01 2.87242e-01 2.93336e-01 2.99431e-01 3.05525e-01 3.11620e-01 3.17714e-01 3.53201e-01 4.24640e-01 5.10530e-01 6.13792e-01 7.37941e-01 8.87200e-01 1.06665e+00 1.28239e+00 1.54178e+00 1.85362e+00 2.22854e+00 2.67930e+00 3.22123e+00 3.87277e+00 4.65609e+00 5.59785e+00 6.73010e+00 8.09136e+00 9.72795e+00 1.16956e+01 1.40612e+01 1.69052e+01 2.03246e+01 2.44355e+01 2.93779e+01 3.53201e+01 4.24640e+01 5.10530e+01 6.13792e+01 7.37941e+01 8.87200e+01 1.06665e+02 1.28239e+02 1.54178e+02 1.85362e+02 2.22854e+02 2.67930e+02 3.22123e+02 3.87277e+02 4.65609e+02 5.59785e+02 6.73010e+02 8.09136e+02 9.72795e+02 1.16956e+03 1.40612e+03 1.69052e+03 2.03246e+03 2.44355e+03 2.93779e+03
nan 9.86031e-01 9.88652e-01 9.90328e-01 9.91604e-01 9.92535e-01 9.93284e-01 9.93865e-01 9.94351e-01 9.94742e-01 9.95080e-01 9.95359e-01 9.95606e-01 9.95813e-01 9.96000e-01 9.96160e-01 9.96306e-01 9.96431e-01 9.96548e-01 9.96650e-01 9.96745e-01 9.96828e-01 9.96908e-01 9.96977e-01 9.97044e-01 9.97103e-01 9.97159e-01 9.97210e-01 9.97259e-01 9.97302e-01 9.97345e-01 9.97383e-01 9.97420e-01 9.97453e-01 9.97486e-01 9.97516e-01 9.97545e-01 9.97572e-01 9.97598e-01 9.97621e-01 9.97645e-01 9.97666e-01 9.97688e-01 9.97707e-01 9.97726e-01 9.97744e-01 9.97762e-01 9.97778e-01 9.97794e-01 9.97808e-01 9.97474e-01 9.95495e-01 9.94458e-01 9.93193e-01 9.92501e-01 9.91581e-01 9.90961e-01 9.90209e-01 9.89919e-01 9.89836e-01 9.90161e-01 9.90491e-01 9.90977e-01 9.91387e-01 9.91846e-01 9.92233e-01 9.92636e-01 9.92998e-01 9.93372e-01 9.93735e-01 9.94110e-01 9.94488e-01 9.94873e-01 9.95258e-01 9.95634e-01 9.95998e-01 9.96338e-01 9.96653e-01 9.96933e-01 9.97182e-01 9.97395e-01 9.97577e-01 9.97729e-01 9.97856e-01 9.97959e-01 9.98044e-01 9.98111e-01 9.98166e-01 9.98210e-01 9.98245e-01 9.98273e-01 9.98295e-01 9.98312e-01 9.98326e-01 9.98337e-01 9.98346e-01 9.98353e-01 9.98358e-01 9.98362e-01
4.18037e-03 5.19218e-03 6.20399e-03 7.21579e-03 8.22760e-03 9.23941e-03 1.02512e-02 1.12630e-02 1.22748e-02 1.32866e-02 1.42985e-02 1.53103e-02 1.63221e-02 1.73339e-02 1.83457e-02 1.93575e-02 2.03693e-02 2.13811e-02 2.23929e-02 2.34047e-02 2.44165e-02 2.54284e-02 2.64402e-02 2.74520e-02 2.84638e-02 2.94756e-02 3.04874e-02 3.14992e-02 3.25110e-02 3.35228e-02 3.45346e-02 3.55464e-02 3.65583e-02 3.75701e-02 3.85819e-02 3.95937e-02 4.06055e-02 4.16173e-02 4.26291e-02 4.36409e-02 4.46527e-02 4.56645e-02 4.66763e-02 4.76881e-02 4.87000e-02 4.97118e-02 5.07236e-02 5.17354e-02 5.27472e-02 5.86387e-02 7.04992e-02 8.47587e-02 1.01902e-01 1.22514e-01 1.47294e-01 1.77086e-01 2.12904e-01 2.55967e-01 3.07740e-01 3.69985e-01 4.44820e-01 5.34791e-01 6.42961e-01 7.73009e-01 9.29361e-01 1.11734e+00 1.34334e+00 1.61504e+00 1.94171e+00 2.33445e+00 2.80662e+00 3.37430e+00 4.05681e+00 4.87735e+00 5.86387e+00 7.04992e+00 8.47587e+00 1.01902e+01 1.22514e+01 1.47294e+01 1.77086e+01 2.12904e+01 2.55967e+01 3.07740e+01 3.69985e+01 4.44820e+01 5.34791e+01 6.42961e+01 7.73009e+01 9.29361e+01 1.11734e+02 1.34334e+02 1.61504e+02 1.94171e+02 2.33445e+02 2.80662e+02 3.37430e+02 4.05681e+02 4.87735e+02
nan 9.16579e-03 9.51581e-03 9.44891e-03 9.28903e-03 9.42560e-03 9.55431e-03 9.44866e-03 9.18568e-03 8.83913e-03 8.53642e-03 8.22723e-03 7.96313e-03 7.70478e-03 7.48607e-03 7.25656e-03 7.05490e-03 6.84718e-03 6.67277e-03 6.51249e-03 6.43688e-03 6.42392e-03 6.49107e-03 6.64022e-03 6.90982e-03 7.28392e-03 7.72514e-03 8.23240e-03 8.75452e-03 9.26228e-03 9.75072e-03 1.02777e-02 1.08362e-02 1.14788e-02 1.22489e-02 1.32118e-02 1.43965e-02 1.58594e-02 1.75657e-02 1.94609e-02 2.14863e-02 2.35830e-02 2.56697e-02 2.76488e-02 2.95146e-02 3.12785e-02 3.29725e-02 3.46028e-02 3.61680e-02 3.76489e-02 4.46710e-02 5.45615e-02 6.48874e-02 7.96977e-02 1.03585e-01 1.39285e-01 1.81275e-01 2.19551e-01 2.49591e-01 2.69358e-01 2.79832e-01 2.86108e-01 2.96730e-01 3.14090e-01 3.27819e-01 3.27821e-01 3.33863e-01 3.50542e-01 3.89033e-01 4.46736e-01 5.15519e-01 5.78534e-01 6.45529e-01 7.04352e-01 7.40479e-01 7.60905e-01 7.79938e-01 8.02466e-01 8.26173e-01 8.49899e-01 8.72787e-01 8.94566e-01 9.14352e-01 9.31854e-01 9.47049e-01 9.60144e-01 9.70668e-01 9.78792e-01 9.84942e-01 9.89700e-01 9.93302e-01 9.96015e-01 9.97989e-01 9.99419e-01 1.00043e+00 1.00113e+00 1.00161e+00 1.00194e+00 1.00220e+00
2.12366e-03 2.63767e-03 3.15168e-03 3.66569e-03 4.17969e-03 4.69370e-03 5.20771e-03 5.72172e-03 6.23572e-03 6.74973e-03 7.26374e-03 7.77775e-03 8.29175e-03 8.80576e-03 9.31977e-03 9.83378e-03 1.03478e-02 1.08618e-02 1.13758e-02 1.18898e-02 1.24038e-02 1.29178e-02 1.34318e-02 1.39458e-02 1.44598e-02 1.49739e-02 1.54879e-02 1.60019e-02 1.65159e-02 1.70299e-02 1.75439e-02 1.80579e-02 1.85719e-02 1.90859e-02 1.95999e-02 2.01139e-02 2.06279e-02 2.11419e-02 2.16560e-02 2.21700e-02 2.26840e-02 2.31980e-02 2.37120e-02 2.42260e-02 2.47400e-02 2.52540e-02 2.57680e-02 2.62820e-02 2.67960e-02 2.97890e-02 3.58142e-02 4.30582e-02 5.17673e-02 6.22380e-02 7.48265e-02 8.99612e-02 1.08157e-01 1.30034e-01 1.56335e-01 1.87956e-01 2.25972e-01 2.71679e-01 3.26630e-01 3.92695e-01 4.72123e-01 5.67617e-01 6.82426e-01 8.20456e-01 9.86405e-01 1.18592e+00 1.42579e+00 1.71418e+00 2.06089e+00 2.47774e+00 2.97890e+00 3.58142e+00 4.30582e+00 5.17673e+00 6.22380e+00 7.48265e+00 8.99612e+00 1.08157e+01 1.30034e+01 1.56335e+01 1.87956e+01 2.25972e+01 2.71679e+01 3.26630e+01 3.92695e+01 4.72123e+01 5.67617e+01 6.82426e+01 8.20456e+01 9.86405e+01 1.18592e+02 1.42579e+02 1.71418e+02 2.06089e+02 2.47774e+02
nan 5.43770e-02 5.21842e-02 4.75257e-02 4.35575e-02 4.01519e-02 3.76242e-02 3.56167e-02 3.42413e-02 3.32691e-02 3.27680e-02 3.25588e-02 3.26520e-02 3.28561e-02 3.31726e-02 3.34742e-02 3.38126e-02 3.41446e-02 3.45373e-02 3.49590e-02 3.54528e-02 3.59804e-02 3.65731e-02 3.71947e-02 3.78699e-02 3.85679e-02 3.93106e-02 4.00675e-02 4.08570e-02 4.16522e-02 4.24680e-02 4.32787e-02 4.40973e-02 4.49011e-02 4.57033e-02 4.64849e-02 4.72596e-02 4.80133e-02 4.87614e-02 4.94931e-02 5.02219e-02 5.09367e-02 5.16495e-02 5.23503e-02 5.30502e-02 5.37394e-02 5.44278e-02 5.51077e-02 5.57897e-02 5.64689e-02 6.05625e-02 6.94951e-02 8.06097e-02 9.43575e-02 1.10900e-01 1.31081e-01 1.55272e-01 1.84463e-01 2.18757e-01 2.58079e-01 3.01523e-01 3.47774e-01 3.88877e-01 4.14569e-01 4.40376e-01 4.85211e-01 5.65911e-01 6.89358e-01 8.05387e-01 8.33860e-01 8.07612e-01 7.86564e-01 7.78082e-01 7.78462e-01 7.80138e-01 7.83440e-01 7.90832e-01 8.02650e-01 8.17757e-01 8.35609e-01 8.53627e-01 8.73374e-01 8.93239e-01 9.12590e-01 9.29983e-01 9.45625e-01 9.59250e-01 9.70822e-01 9.79868e-01 9.86664e-01 9.91614e-01 9.95234e-01 9.97802e-01 9.99564e-01 1.00072e+00 1.00143e+00 1.00182e+00 1.00202e+00 1.00219e+00
1.44985e-03 1.80077e-03 2.15169e-03 2.50261e-03 2.85353e-03 3.20445e-03 3.55537e-03 3.90629e-03 4.25721e-03 4.60813e-03 4.95905e-03 5.30997e-03 5.66089e-03 6.01181e-03 6.36273e-03 6.71365e-03 7.06457e-03 7.41549e-03 7.76641e-03 8.11733e-03 8.46825e-03 8.81917e-03 9.17009e-03 9.52101e-03 9.87193e-03 1.02229e-02 1.05738e-02 1.09247e-02 1.12756e-02 1.16265e-02 1.19775e-02 1.23284e-02 1.26793e-02 1.30302e-02 1.33811e-02 1.37321e-02 1.40830e-02 1.44339e-02 1.47848e-02 1.51357e-02 1.54867e-02 1.58376e-02 1.61885e-02 1.65394e-02 1.68903e-02 1.72413e-02 1.75922e-02 1.79431e-02 1.82940e-02 2.03373e-02 2.44508e-02 2.93964e-02 3.53422e-02 4.24907e-02 5.10851e-02 6.14178e-02 7.38404e-02 8.87757e-02 1.06732e-01 1.28320e-01 1.54274e-01 1.85479e-01 2.22994e-01 2.68098e-01 3.22325e-01 3.87520e-01 4.65901e-01 5.60137e-01 6.73432e-01 8.09644e-01 9.73406e-01 1.17029e+00 1.40700e+00 1.69159e+00 2.03373e+00 2.44508e+00 2.93964e+00 3.53422e+00 4.24907e+00 5.10851e+00 6.14178e+00 7.38404e+00 8.87757e+00 1.06732e+01 1.28320e+01 1.54274e+01 1.85479e+01 2.22994e+01 2.68098e+01 3.22325e+01 3.87520e+01 4.65901e+01 5.60137e+01 6.73432e+01 8.09644e+01 9.73406e+01 1.17029e+02 1.40700e+02 1.69159e+02
nan 8.53078e-03 9.56678e-03 1.05079e-02 1.13267e-02 1.21312e-02 1.29444e-02 1.38277e-02 1.47611e-02 1.57703e-02 1.68225e-02 1.79213e-02 1.90411e-02 2.01826e-02 2.13272e-02 2.24765e-02 2.36194e-02 2.47624e-02 2.58996e-02 2.70373e-02 2.81695e-02 2.93017e-02 3.04287e-02 3.15550e-02 3.26762e-02 3.37967e-02 3.49130e-02 3.60302e-02 3.71455e-02 3.82632e-02 3.93801e-02 4.04997e-02 4.16188e-02 4.27407e-02 4.38624e-02 4.49867e-02 4.61110e-02 4.72379e-02 4.83654e-02 4.94959e-02 5.06272e-02 5.17611e-02 5.28956e-02 5.40321e-02 5.51688e-02 5.63070e-02 5.74453e-02 5.85855e-02 5.97263e-02 6.08692e-02 6.75499e-02 8.10303e-02 9.68507e-02 1.15659e-01 1.37393e-01 1.62735e-01 1.91909e-01 2.26465e-01 2.67766e-01 3.18423e-01 3.78106e-01 4.45446e-01 5.15221e-01 5.77049e-01 6.27440e-01 6.72151e-01 7.25036e-01 7.97000e-01 8.82518e-01 9.53953e-01 9.81437e-01 9.67746e-01 9.48858e-01 9.14526e-01 8.75560e-01 8.55717e-01 8.48834e-01 8.49330e-01 8.56339e-01 8.66451e-01 8.80127e-01 8.94946e-01 9.09792e-01 9.26875e-01 9.43431e-01 9.57836e-01 9.70317e-01 9.81089e-01 9.89804e-01 9.96236e-01 1.00058e+00 1.00327e+00 1.00483e+00 1.00558e+00 1.00578e+00 1.00564e+00 1.00523e+00 1.00473e+00 1.00438e+00
1.13617e-03 1.41116e-03 1.68616e-03 1.96115e-03 2.23615e-03 2.51114e-03 2.78614e-03 3.06113e-03 3.33613e-03 3.61113e-03 3.88612e-03 4.16112e-03 4.43611e-03 4.71111e-03 4.98610e-03 5.26110e-03 5.53609e-03 5.81109e-03 6.08608e-03 6.36108e-03 6.63608e-03 6.91107e-03 7.18607e-03 7.46106e-03 7.73606e-03 8.01105e-03 8.28605e-03 8.56104e-03 8.83604e-03 9.11103e-03 9.38603e-03 9.66103e-03 9.93602e-03 1.02110e-02 1.04860e-02 1.07610e-02 1.10360e-02 1.13110e-02 1.15860e-02 1.18610e-02 1.21360e-02 1.24110e-02 1.26860e-02 1.29610e-02 1.32360e-02 1.35110e-02 1.37860e-02 1.40610e-02 1.43359e-02 1.59372e-02 1.91607e-02 2.30362e-02 2.76956e-02 3.32975e-02 4.00324e-02 4.81295e-02 5.78644e-02 6.95683e-02 8.36395e-02 1.00557e-01 1.20896e-01 1.45349e-01 1.74748e-01 2.10093e-01 2.52587e-01 3.03677e-01 3.65100e-01 4.38946e-01 5.27730e-01 6.34471e-01 7.62801e-01 9.17089e-01 1.10258e+00 1.32560e+00 1.59372e+00 1.91607e+00 2.30362e+00 2.76956e+00 3.32975e+00 4.00324e+00 4.81295e+00 5.78644e+00 6.95683e+00 8.36395e+00 1.00557e+01 1.20896e+01 1.45349e+01 1.74748e+01 2.10093e+01 2.52587e+01 3.03677e+01 3.65100e+01 4.38946e+01 5.27730e+01 6.34471e+01 7.62801e+01 9.17089e+01 1.10258e+02 1.32560e+02
nan 8.60137e-03 9.38894e-03 1.00376e-02 1.07356e-02 1.15806e-02 1.25246e-02 1.35424e-02 1.45959e-02 1.56926e-02 1.68148e-02 1.79649e-02 1.91304e-02 2.03143e-02 2.15081e-02 2.27144e-02 2.39274e-02 2.51492e-02 2.63753e-02 2.76078e-02 2.88431e-02 3.00830e-02 3.13248e-02 3.25699e-02 3.38160e-02 3.50644e-02 3.63130e-02 3.75630e-02 3.88125e-02 4.00626e-02 4.13120e-02 4.25616e-02 4.38104e-02 4.50589e-02 4.63054e-02 4.75485e-02 4.87887e-02 5.00265e-02 5.12616e-02 5.24938e-02 5.37233e-02 5.49502e-02 5.61749e-02 5.73980e-02 5.86201e-02 5.98419e-02 6.10643e-02 6.22876e-02 6.35122e-02 6.47392e-02 7.19502e-02 8.69064e-02 1.05202e-01 1.28223e-01 1.56497e-01 1.91757e-01 2.34282e-01 2.85693e-01 3.46046e-01 4.16775e-01 4.97648e-01 5.88381e-01 6.85496e-01 7.80644e-01 8.63263e-01 9.16547e-01 9.41213e-01 9.44745e-01 9.35410e-01 9.38154e-01 9.56581e-01 9.76360e-01 9.82228e-01 9.81955e-01 9.82421e-01 9.56610e-01 9.14200e-01 9.04326e-01 8.98247e-01 9.05062e-01 9.10142e-01 9.24812e-01 9.36822e-01 9.52281e-01 9.66232e-01 9.81940e-01 9.92903e-01 1.00304e+00 1.01001e+00 1.01531e+00 1.01796e+00 1.01888e+00 1.01835e+00 1.01713e+00 1.01542e+00 1.01361e+00 1.01175e+00 1.01001e+00 1.00868e+00
